CustomerID,Recency,Frequency,AverageSpend,ProductDiversity,TotalOrders,AverageBasketSize,AverageQuantityPerOrder,LD1,High_Value_Customer,Future_Spend
12453,-0.7717605395339867,-0.4242629202453546,0.6061499730504021,-0.11023633669135223,-0.4242629202453546,1.1684753088228141,0.8903812151162338,0.3682337823079595,0,0.0
17732,2.3315942875605837,-0.4242629202453546,-0.1310406900580025,-0.46481409167628596,-0.4242629202453546,-0.14732655417814702,-0.4246226772057487,-1.4043513432682155,0,0.0
17556,0.15403018619590605,-0.4242629202453546,-0.3981607539601772,-0.6350114140690541,-0.4242629202453546,-0.7789114484186084,-0.3969383847358123,-0.7083898630794943,0,0.0
15804,-1.1107824954350742,0.08666561850139992,0.2626034336869304,0.7407502752724887,0.08666561850139992,0.5105743773223336,0.2060601106249916,0.9894855016256929,1,2129.48
13092,0.2322660221730801,0.08666561850139992,-0.4858703867725826,-0.507363422274478,0.08666561850139992,-0.8183855043086372,-0.6642648338986363,-0.47502040716666505,0,38.08
16303,-1.0195073534617045,-0.25395340732976973,3.0037294745260206,0.8683982670670648,-0.25395340732976973,2.3000649110036404,2.757340688557575,2.2803698408822113,1,1324.3
18246,0.5191307540893849,-0.4242629202453546,-0.26100730155610313,-0.6917438548666435,-0.4242629202453546,-0.9894397464987621,-0.5042150180568161,-1.2646098057471933,0,363.2
15670,1.3406070318497123,-0.4242629202453546,-0.37045575657455426,-0.54991275287267,-0.4242629202453546,-0.4631190012983777,-0.43154375032323283,-1.268801842279026,0,0.0
12686,2.3185549815643878,-0.4242629202453546,-0.5239030391242324,-0.6208283038696568,-0.4242629202453546,-0.7262793738985699,-0.3761751653833599,-1.6272007036179956,0,0.0
14142,2.3446335935567792,-0.4242629202453546,-0.11670358250003,-0.4080816508786965,-0.4242629202453546,0.06320174390200677,0.33669536571750436,-1.3404581004776692,0,0.0
13310,0.16706949219210174,-0.25395340732976973,0.0607089799663866,-0.010954565295570795,-0.25395340732976973,0.27373004198216055,-0.06299660681720351,-0.25838190371010367,0,314.38
12866,1.1710960538991686,-0.4242629202453546,0.3355553550206575,-0.35134921008110714,-0.4242629202453546,0.27373004198216055,-0.15470082562386808,-0.7005685457076757,0,0.0
13389,0.5060914480931892,-0.4242629202453546,-0.2153077712150657,-0.46481409167628596,-0.4242629202453546,-0.14732655417814702,-0.3484908729134234,-0.7371897001572978,0,540.07
12724,-0.2632276056823555,-0.25395340732976973,-0.4305655429815131,-0.507363422274478,-0.25395340732976973,-0.621015224858493,-0.43846482344071697,-0.44581918139136223,0,751.0500000000001
14236,2.3185549815643878,-0.4242629202453546,-0.3407391752203382,-0.6775607446672461,-0.4242629202453546,-0.9368076719787237,-0.614952187936562,-1.4844441047690955,0,301.56
17147,0.16706949219210174,-0.25395340732976973,0.202854818037969,-0.12441944689074957,-0.25395340732976973,0.11583381842204521,0.1480961232660621,-0.1789886708504505,0,741.48
17711,1.2493318898763426,-0.4242629202453546,-0.28362847763928173,-0.5357296426732727,-0.4242629202453546,-0.41048692677833926,-0.3761751653833599,-1.1203302105026895,0,164.57
16639,0.16706949219210174,-0.25395340732976973,-0.2561154950870245,-0.45063098147688857,-0.25395340732976973,-0.5683831503384545,-0.4713399207487665,-0.5023263800996375,0,786.36
12524,-0.4066599716405079,0.4272846443325696,0.2647719821621637,0.5847360630791179,0.4272846443325696,-0.077150454818096,0.5743188760844592,0.9404498888325761,1,1363.24
14853,0.2322660221730801,-0.4242629202453546,-0.29465561521256933,-0.6775607446672461,-0.4242629202453546,-0.9368076719787237,-0.6287943341715302,-0.8065453097769588,0,261.3
17180,0.6234452020589503,-0.08364389441418492,-0.34994369580390056,0.3719894100881576,-0.08364389441418492,0.5544344394223654,-0.15124028906512602,-0.4136704948435825,0,231.17
13654,-0.6283281735758344,0.08666561850139992,0.09681234042088571,0.6982009446742966,0.08666561850139992,0.3395201351322086,0.5789329248294485,0.7502991530729728,1,993.06
14857,-0.5892102555872473,-0.4242629202453546,0.26862447024746927,-0.3087998794829151,-0.4242629202453546,0.4316262655422759,-0.09587170412525307,-0.04042763680307455,0,650.6
13873,-0.9673501294769218,-0.08364389441418492,-0.4494256666143222,-0.4222647610780939,-0.08364389441418492,-0.6911913242185442,-0.5849608710941309,-0.08262948126513296,0,0.0
13148,-0.7847998455301823,1.108522695994909,-0.18109072790929726,1.733567989230303,1.108522695994909,0.16320268549007974,-0.2723590686210981,1.6093730194780491,1,917.25
15745,0.5582486720779719,-0.4242629202453546,-0.13308884828057002,-0.46481409167628596,-0.4242629202453546,-0.14732655417814702,-0.3069644342085187,-0.7719284910395107,0,791.74
15589,0.8059954860056897,-0.08364389441418492,-0.3952165265152364,-0.3229829896823125,-0.08364389441418492,-0.5859271751784674,-0.46614911591065344,-0.6931631493031222,0,0.0
14794,0.12795157420351472,0.08666561850139992,-0.3762436322660062,-0.1953349978877363,0.08666561850139992,-0.5683831503384545,-0.4773958597265651,-0.22456745065198291,0,640.37
17819,-0.14587385171659442,0.4272846443325696,0.3702246999339094,-0.20951810808713367,0.4272846443325696,-0.6911913242185442,-0.1748872888831968,0.333843164179789,1,236.4
14867,-0.1067559337280074,-0.08364389441418492,-0.2539484705390401,-0.28043365908412043,-0.08364389441418492,-0.4631190012983777,-0.3681005800796285,-0.21700846905673782,0,0.0
15951,1.1971746658915599,-0.4242629202453546,-0.0008363459090681946,-0.4080816508786965,-0.4242629202453546,0.06320174390200677,-0.1443192159476419,-0.8341304813339248,0,333.05
13777,-0.8369570695149651,3.4928558768130964,0.25489083788007466,-0.22370121828653103,3.4928558768130964,-0.8337365260436485,0.1127698125622368,2.060901235159453,1,13616.92
16297,0.9755064639562334,-0.4242629202453546,-0.13482612534435504,-0.43644787127749124,-0.4242629202453546,-0.04206240513807012,-0.033582046067896006,-0.8200160789764498,0,0.0
15133,-0.8630356815073564,-0.08364389441418492,-0.08805984592906366,-0.3371660998817098,-0.08364389441418492,-0.5859271751784674,0.037935709479439764,0.23431368473155928,0,0.0
13494,1.5361966217926475,-0.4242629202453546,-0.10856581099072152,-0.46481409167628596,-0.4242629202453546,-0.14732655417814702,-0.18584565465254663,-1.2647429407998914,0,0.0
16777,0.8320740979980811,-0.4242629202453546,-0.3695962616061554,-0.22370121828653103,-0.4242629202453546,0.8526828617025835,-0.5803468223491414,-0.9115138463048726,0,49.1
12962,-1.0455859654540958,-0.4242629202453546,-0.3750458254483439,-0.5640958630720674,-0.4242629202453546,-0.5157510758184162,-0.47653072558687964,-0.2062082653179658,0,95.85
12571,-0.9412715174845304,-0.4242629202453546,-0.2327536903608639,-0.5215465324738753,-0.4242629202453546,-0.35785485225830077,-0.06472687509657454,-0.5530649846114944,0,271.26
17660,-0.680485397560617,-0.4242629202453546,-0.3600320941918446,-0.1953349978877363,-0.4242629202453546,0.9053149362226219,-0.32772765356097106,-0.3082009887126226,0,0.0
16626,-1.0455859654540958,0.5975941572481545,-0.12123095265272066,0.32944007948996556,0.5975941572481545,-0.32777938110399313,-0.19869907615644572,0.8406007451981499,1,2247.76
14285,-0.22410968769376846,-0.4242629202453546,-0.6761250841657674,-0.7059269650660409,-0.4242629202453546,-1.0420718210188007,-0.7395315040512761,-0.7553889784550897,0,1904.11
16801,-0.3936206656443122,0.08666561850139992,0.04193267233226888,0.30107385909117085,0.08666561850139992,-0.10785249828811817,-0.31994144630380145,0.30337499956425196,0,0.0
12971,-1.12382180143127,9.794307854689736,-0.45143745044222666,0.41453874068634966,9.794307854689736,-0.9169627914219879,-0.4249063277433506,4.632778814569493,1,3335.15
15985,-0.9151929054921392,-0.25395340732976973,0.3576644915481943,-0.3087998794829151,-0.25395340732976973,-0.1210105169181278,1.132618774228178,0.5271162437256418,0,0.0
12393,0.675602426043733,-0.08364389441418492,-0.04009880755060775,-0.2520674386853257,-0.08364389441418492,-0.41048692677833926,-0.1443192159476419,-0.31645228648641166,0,521.5
17298,-1.202057637408444,-0.25395340732976973,-0.23118099743996381,-0.29461676928351777,-0.25395340732976973,-0.30522277773826234,-0.07683875305217175,0.1649941695067345,0,0.0
12379,-0.3023455236709425,-0.4242629202453546,0.15400075829163776,-0.43644787127749124,-0.4242629202453546,-0.04206240513807012,-0.016279363274185707,-0.3208077885514547,0,392.4
16743,-1.0586252714502915,0.4272846443325696,-0.11973924557990678,0.4429049610851444,0.4272846443325696,0.3614501661822247,0.21442307397528498,0.828172661884962,1,352.23
17718,0.5060914480931892,-0.4242629202453546,-0.43208337452145157,-0.6350114140690541,-0.4242629202453546,-0.7789114484186084,-0.4592280427931693,-0.8438359707652662,0,0.0
13939,-1.1107824954350742,-0.25395340732976973,-0.3301234980042629,-0.26625054888472305,-0.25395340732976973,-0.19995862869818545,0.3903336823780063,0.11625904182208678,0,178.34
14262,-1.12382180143127,-0.08364389441418492,-0.16573136995273968,-0.12441944689074957,-0.08364389441418492,-0.19995862869818545,-0.06241985072407996,0.21940500541838823,0,1763.23
13563,-0.6935247035568127,-0.4242629202453546,-0.11840428530984053,-0.16696877748894162,-0.4242629202453546,0.9579470107426603,-0.24121423959241958,-0.14320106159067386,0,466.65
17455,0.12795157420351472,-0.4242629202453546,-0.44607302666666715,-0.6066451936702594,-0.4242629202453546,-0.6736472993785315,-0.5180571642917843,-0.7144835917930278,0,0.0
13570,0.6495238140513416,-0.4242629202453546,-0.2489560848715318,-0.3371660998817098,-0.4242629202453546,0.326362116502199,-0.1893061912112887,-0.8908237533175123,0,0.0
13064,-0.5370530316024646,-0.25395340732976973,-0.08412506577231561,-0.28043365908412043,-0.25395340732976973,-0.14732655417814702,-0.2550563858273878,-0.15543743997333623,0,446.34
13534,-1.12382180143127,2.9819273380663422,-0.30623484985775656,0.7123840548736939,2.9819273380663422,-0.5082322080298393,-0.37699910265925085,2.0730909469367687,1,1498.55
15313,-1.0847038834426828,-0.4242629202453546,-0.5918214287547299,-0.7059269650660409,-0.4242629202453546,-1.0420718210188007,-0.6599391632002087,-0.32042999753590706,0,0.0
13132,0.8842313219828637,-0.4242629202453546,-0.5455549974770888,-0.6775607446672461,-0.4242629202453546,-0.9368076719787237,-0.6772418459939191,-1.0321912323846938,0,0.0
12413,0.5582486720779719,-0.25395340732976973,-0.17130894368383873,-0.3655323202805045,-0.25395340732976973,-0.35785485225830077,-0.39174757989769915,-0.6226393660797922,0,194.2
12481,-0.18499176970518144,0.7679036701637393,0.24693136585889164,0.8683982670670648,0.7679036701637393,-0.06837844239808935,0.27051260403156246,1.0918139006813476,1,1494.56
15106,-0.680485397560617,-0.08364389441418492,-0.05733137688155532,0.23015830809418414,-0.08364389441418492,0.16846589294208367,0.20173443992656404,0.31685206630001306,0,389.69
13626,0.7668775680171027,-0.4242629202453546,-0.21651472159622148,-0.45063098147688857,-0.4242629202453546,-0.09469447965810857,-0.023200436391669826,-0.817888829324097,0,0.0
15172,-0.7587212335377911,-0.08364389441418492,-0.14638358960027167,0.13087653669840268,-0.08364389441418492,-0.024518380298057557,0.22019063490652163,0.21741474068779418,0,737.31
13305,-1.0195073534617045,0.4272846443325696,-0.35599368698216916,-0.3371660998817098,0.4272846443325696,-0.7262793738985699,-0.3444535802615576,0.0005859077705076821,0,915.11
12816,-0.22410968769376846,-0.4242629202453546,-0.10419518764077838,-0.507363422274478,-0.4242629202453546,-0.30522277773826234,-0.47999126214562166,-0.45960695287095443,0,253.55
15855,-0.7456819275415953,0.25697513141698475,-0.4264180225808139,0.11669342649900534,0.25697513141698475,-0.2525907032182239,-0.4211621406470067,0.2390691916403173,0,0.0
15755,-1.1107824954350742,-0.08364389441418492,0.010940563870694963,0.20179208769538942,-0.08364389441418492,0.06320174390200677,-0.026660972950411886,0.5013504122348865,0,1219.42
15139,0.5973665900665589,-0.25395340732976973,-0.5232812768066671,-0.5357296426732727,-0.25395340732976973,-0.7525954111585892,-0.3865567750595861,-0.918993667982105,0,0.0
17967,2.3185549815643878,-0.4242629202453546,-0.48160491440281594,-0.13860255709014693,-0.4242629202453546,1.1158432343027758,-0.4938334083805899,-1.5580063741905774,0,0.0
15912,-0.19803107570137712,-0.25395340732976973,-0.4449575119204473,-0.45063098147688857,-0.25395340732976973,-0.5946991875984738,-0.42635294548511976,-0.7153753411673303,0,0.0
13255,2.3446335935567792,-0.4242629202453546,-0.2741740329868943,-0.6350114140690541,-0.4242629202453546,-0.7789114484186084,-0.36579355570713373,-1.4914809193174168,0,173.81
17492,0.71472034403232,-0.4242629202453546,-0.0019335735283008287,-0.54991275287267,-0.4242629202453546,-0.4631190012983777,-0.21006941056374104,-0.80539379885937,0,0.0
17188,-0.3805813596481165,0.25697513141698475,-0.023058862623925716,0.003228544903826554,0.25697513141698475,-0.5052246609144084,-0.07441637746105234,0.31459272776437697,1,659.14
14288,0.25834463416547143,-0.4242629202453546,0.09321434818615222,-0.4931803120750806,-0.4242629202453546,-0.2525907032182239,-0.09587170412525307,-0.4928479925428544,0,0.0
17122,-0.9673501294769218,-0.4242629202453546,-0.43396694860113416,-0.6208283038696568,-0.4242629202453546,-0.7262793738985699,-0.4696096524693955,-0.247050986455444,0,0.0
17956,0.7277596500285156,-0.4242629202453546,-0.6635984021795286,-0.7059269650660409,-0.4242629202453546,-1.0420718210188007,-0.7429920406100182,-1.0369958689822714,0,0.0
18079,-0.8760749875035521,-0.25395340732976973,1.330320201743913,0.11669342649900534,-0.25395340732976973,0.7211026754024873,8.034658940639217,2.2652901563222607,1,1406.97
14546,0.10187296221112337,-0.25395340732976973,0.11303759384028768,1.0669618098586278,-0.25395340732976973,2.6421733953838906,0.12041183079612565,0.2186683149798695,0,1699.05
16515,-0.5631316435948559,-0.08364389441418492,-0.08671878995000158,0.17342586729659473,-0.08364389441418492,0.11583381842204521,-0.11894194785020021,0.16627540656991957,0,639.52
15469,-0.9543108234807262,-0.4242629202453546,-0.1304372148674246,-0.4931803120750806,-0.4242629202453546,-0.2525907032182239,-0.30350389764977664,-0.23876428204042816,0,234.25
18200,-1.1499004134236612,-0.4242629202453546,-0.4119675348355207,-0.3087998794829151,-0.4242629202453546,0.48425834006231433,-0.3865567750595861,-0.18367756549610798,0,0.0
14161,0.2844232461578628,-0.08364389441418492,-0.017837278298177568,0.5138205120821311,-0.08364389441418492,0.7298746878224937,-0.22737209335745134,-0.1178047195527236,0,0.0
13750,-0.6935247035568127,0.08666561850139992,-0.08497998895896762,-0.4931803120750806,0.08666561850139992,-0.8447015415686564,-0.37357976296430334,0.10518669654389458,0,330.63
14344,-0.8630356815073564,0.7679036701637393,-0.48348620259162517,0.07414409590081329,0.7679036701637393,-0.6275942341734978,-0.540118084853765,0.5263954256472242,0,0.0
13470,-1.0195073534617045,-0.4242629202453546,-0.4756981723859471,-0.6208283038696568,-0.4242629202453546,-0.7262793738985699,-0.5042150180568161,-0.2514840281071013,0,49.5
13983,-0.08067732173561605,0.7679036701637393,-0.30264251792423325,0.20179208769538942,0.7679036701637393,-0.5946991875984738,-0.4034268907834536,0.30695162654571667,1,922.37
15224,2.1490440036138443,-0.25395340732976973,-0.39241859608619334,-0.5357296426732727,-0.25395340732976973,-0.7262793738985699,-0.4834517987043637,-1.4181728861540386,0,0.0
